wavelength,n,kappa
556.216,1.3291702956592926,0
556.272,1.3291675103615228,0
556.328,1.329164725952754,0
556.384,1.3291619424326027,0
556.44,1.329159159800686,0
556.496,1.3291563780566211,0
556.552,1.3291535972000255,0
556.608,1.3291508172305164,0
556.664,1.3291480381477117,0
556.72,1.3291452599512297,0
556.776,1.3291424826406881,0
556.832,1.3291397062157055,0
556.888,1.3291369306759007,0
556.944,1.3291341560208925,0
557.0,1.3291313822502995,0
557.056,1.3291286093637413,0
557.112,1.3291258373608372,0
557.168,1.329123066241207,0
557.224,1.3291202960044703,0
557.28,1.3291175266502475,0
557.336,1.3291147581781586,0
557.392,1.329111990587824,0
557.448,1.3291092238788647,0
557.504,1.3291064580509013,0
557.56,1.3291036931035551,0
557.616,1.3291009290364473,0
557.672,1.3290981658491994,0
557.728,1.3290954035414333,0
557.784,1.3290926421127705,0
557.84,1.3290898815628334,0
557.896,1.3290871218912443,0
557.952,1.329084363097626,0
558.008,1.3290816051816003,0
558.064,1.3290788481427913,0
558.12,1.3290760919808218,0
558.176,1.3290733366953147,0
558.232,1.329070582285894,0
558.288,1.3290678287521833,0
558.344,1.3290650760938065,0
558.4,1.329062324310388,0
558.456,1.329059573401552,0
558.512,1.3290568233669233,0
558.568,1.3290540742061263,0
558.624,1.3290513259187864,0
558.68,1.3290485785045285,0
558.736,1.3290458319629779,0
558.792,1.3290430862937606,0
558.848,1.3290403414965022,0
558.904,1.3290375975708286,0
558.96,1.3290348545163662,0
559.016,1.329032112332741,0
559.072,1.3290293710195804,0
559.128,1.3290266305765106,0
559.184,1.3290238910031584,0
559.24,1.3290211522991517,0
559.296,1.3290184144641177,0
559.352,1.3290156774976838,0
559.408,1.329012941399478,0
559.464,1.3290102061691282,0
559.52,1.3290074718062628,0
559.576,1.32900473831051,0
559.632,1.3290020056814986,0
559.688,1.3289992739188574,0
559.744,1.3289965430222157,0
559.8,1.3289938129912022,0
559.856,1.3289910838254468,0
559.912,1.3289883555245787,0
559.968,1.3289856280882284,0
560.024,1.3289829015160253,0
560.08,1.3289801758075999,0
560.136,1.3289774509625827,0
560.192,1.328974726980604,0
560.248,1.328972003861295,0
560.304,1.3289692816042868,0
560.36,1.3289665602092104,0
560.416,1.3289638396756973,0
560.472,1.328961120003379,0
560.528,1.3289584011918876,0
560.584,1.3289556832408551,0
560.64,1.3289529661499135,0
560.696,1.3289502499186956,0
560.752,1.3289475345468338,0
560.808,1.3289448200339609,0
560.864,1.3289421063797098,0
560.92,1.3289393935837142,0
560.976,1.328936681645607,0
561.032,1.3289339705650223,0
561.088,1.3289312603415935,0
561.144,1.3289285509749549,0
561.2,1.3289258424647405,0
561.256,1.328923134810585,0
561.312,1.3289204280121227,0
561.368,1.3289177220689887,0
561.424,1.328915016980818,0
561.48,1.3289123127472453,0
561.5360000000001,1.3289096093679067,0
561.592,1.3289069068424375,0
561.648,1.3289042051704731,0
561.704,1.32890150435165,0
561.76,1.3288988043856047,0
561.816,1.3288961052719728,0
561.872,1.328893407010391,0
561.928,1.3288907096004967,0
561.984,1.3288880130419263,0
562.04,1.3288853173343171,0
562.096,1.3288826224773065,0
562.152,1.3288799284705322,0
562.208,1.3288772353136316,0
562.264,1.328874543006243,0
562.32,1.3288718515480042,0
562.376,1.328869160938554,0
562.432,1.3288664711775307,0
562.488,1.3288637822645728,0
562.544,1.3288610941993195,0
562.6,1.32885840698141,0
562.656,1.3288557206104834,0
562.712,1.3288530350861794,0
562.768,1.3288503504081373,0
562.824,1.3288476665759974,0
562.88,1.3288449835893996,0
562.936,1.3288423014479844,0
562.992,1.3288396201513921,0
563.048,1.3288369396992632,0
563.104,1.3288342600912388,0
563.16,1.3288315813269602,0
563.216,1.3288289034060683,0
563.272,1.3288262263282045,0
563.328,1.3288235500930103,0
563.384,1.3288208747001282,0
563.44,1.3288182001491995,0
563.496,1.328815526439867,0
563.552,1.3288128535717725,0
563.608,1.328810181544559,0
563.664,1.3288075103578691,0
563.72,1.3288048400113461,0
563.776,1.328802170504633,0
563.832,1.328799501837373,0
563.888,1.3287968340092098,0
563.944,1.3287941670197871,0
564.0,1.328791500868749,0
564.056,1.3287888355557393,0
564.112,1.3287861710804025,0
564.168,1.3287835074423833,0
564.224,1.328780844641326,0
564.28,1.328778182676876,0
564.336,1.3287755215486783,0
564.392,1.3287728612563776,0
564.448,1.3287702017996201,0
564.504,1.3287675431780508,0
564.56,1.328764885391316,0
564.616,1.3287622284390617,0
564.672,1.328759572320934,0
564.728,1.3287569170365794,0
564.784,1.328754262585644,0
564.84,1.3287516089677756,0
564.896,1.3287489561826205,0
564.952,1.328746304229826,0
565.008,1.3287436531090393,0
565.064,1.3287410028199083,0
565.12,1.3287383533620805,0
565.176,1.328735704735204,0
565.232,1.3287330569389266,0
565.288,1.328730409972897,0
565.344,1.3287277638367634,0
565.4,1.3287251185301747,0
565.456,1.3287224740527797,0
565.512,1.3287198304042274,0
565.568,1.328717187584167,0
565.624,1.328714545592248,0
565.68,1.3287119044281201,0
565.736,1.328709264091433,0
565.792,1.3287066245818369,0
565.848,1.3287039858989818,0
565.904,1.3287013480425178,0
565.96,1.328698711012096,0
566.016,1.3286960748073668,0
566.072,1.3286934394279815,0
566.128,1.3286908048735908,0
