wavelength,n,kappa
555.544,1.0007551066749882,0
555.6,1.0007551022188637,0
555.656,1.0007550977640862,0
555.712,1.0007550933106555,0
555.768,1.000755088858571,0
555.824,1.0007550844078321,0
555.88,1.0007550799584382,0
555.936,1.0007550755103887,0
555.992,1.0007550710636832,0
556.048,1.0007550666183214,0
556.104,1.0007550621743022,0
556.16,1.0007550577316253,0
556.216,1.0007550532902905,0
556.272,1.0007550488502968,0
556.328,1.0007550444116438,0
556.384,1.0007550399743308,0
556.44,1.0007550355383577,0
556.496,1.0007550311037237,0
556.552,1.0007550266704281,0
556.608,1.0007550222384707,0
556.664,1.0007550178078506,0
556.72,1.0007550133785676,0
556.776,1.000755008950621,0
556.832,1.0007550045240103,0
556.888,1.0007550000987349,0
556.944,1.0007549956747943,0
557.0,1.0007549912521878,0
557.056,1.0007549868309151,0
557.112,1.0007549824109758,0
557.168,1.000754977992369,0
557.224,1.0007549735750945,0
557.28,1.0007549691591513,0
557.336,1.0007549647445393,0
557.392,1.0007549603312578,0
557.448,1.0007549559193063,0
557.504,1.0007549515086842,0
557.56,1.0007549470993908,0
557.616,1.0007549426914262,0
557.672,1.0007549382847891,0
557.728,1.0007549338794794,0
557.784,1.0007549294754967,0
557.84,1.00075492507284,0
557.896,1.0007549206715092,0
557.952,1.0007549162715033,0
558.008,1.0007549118728223,0
558.064,1.0007549074754654,0
558.12,1.0007549030794318,0
558.176,1.0007548986847215,0
558.232,1.0007548942913338,0
558.288,1.000754889899268,0
558.344,1.0007548855085235,0
558.4,1.0007548811191,0
558.456,1.000754876730997,0
558.512,1.000754872344214,0
558.568,1.0007548679587501,0
558.624,1.000754863574605,0
558.68,1.0007548591917783,0
558.736,1.0007548548102694,0
558.792,1.0007548504300776,0
558.848,1.0007548460512026,0
558.904,1.0007548416736438,0
558.96,1.0007548372974007,0
559.016,1.0007548329224725,0
559.072,1.000754828548859,0
559.128,1.0007548241765596,0
559.184,1.0007548198055736,0
559.24,1.0007548154359007,0
559.296,1.0007548110675404,0
559.352,1.0007548067004919,0
559.408,1.0007548023347548,0
559.464,1.0007547979703288,0
559.52,1.000754793607213,0
559.576,1.0007547892454072,0
559.632,1.0007547848849108,0
559.688,1.000754780525723,0
559.744,1.0007547761678437,0
559.8,1.000754771811272,0
559.856,1.0007547674560076,0
559.912,1.00075476310205,0
